2025-06-24 17:52:52, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:43:38, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:43:38, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:43:39, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 18:43:40, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:43:41, 電壓: 0.64V, pH: 2.25, ORP: 1369mV
2025-06-24 18:43:42, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:43:42, 電壓: 0.64V, pH: 2.25, ORP: 1368mV
2025-06-24 18:43:43, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:43:44, 電壓: 0.65V, pH: 2.27, ORP: 1356mV
2025-06-24 18:43:45, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:43:46, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:43:46, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:43:47, 電壓: 0.65V, pH: 2.28, ORP: 1356mV
2025-06-24 18:43:48, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:43:49, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:43:50, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:43:50, 電壓: 0.64V, pH: 2.22, ORP: 1369mV
2025-06-24 18:43:51, 電壓: 0.63V, pH: 2.20, ORP: 1374mV
2025-06-24 18:43:52, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 18:43:53, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:43:54, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:43:54, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:43:55, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:43:56, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 18:43:57, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 18:43:58, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:43:58, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:43:59, 電壓: 0.64V, pH: 2.22, ORP: 1371mV
2025-06-24 18:44:00, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 18:44:01, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:44:02, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:44:02, 電壓: 0.65V, pH: 2.27, ORP: 1358mV
2025-06-24 18:44:03, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:44:04, 電壓: 0.64V, pH: 2.26, ORP: 1367mV
2025-06-24 18:44:05, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 18:44:06, 電壓: 0.64V, pH: 2.24, ORP: 1372mV
2025-06-24 18:44:06, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 18:44:07, 電壓: 0.65V, pH: 2.26, ORP: 1360mV
2025-06-24 18:44:08, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:44:09, 電壓: 0.64V, pH: 2.26, ORP: 1362mV
2025-06-24 18:44:10, 電壓: 0.64V, pH: 2.22, ORP: 1370mV
2025-06-24 18:44:10, 電壓: 0.63V, pH: 2.22, ORP: 1368mV
2025-06-24 18:44:11, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 18:44:12, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 18:44:13, 電壓: 0.64V, pH: 2.24, ORP: 1372mV
2025-06-24 18:44:14, 電壓: 0.62V, pH: 2.16, ORP: 1392mV
2025-06-24 18:44:14, 電壓: 0.63V, pH: 2.22, ORP: 1375mV
2025-06-24 18:44:15, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:44:16, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:44:17, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:44:18, 電壓: 0.65V, pH: 2.28, ORP: 1360mV
2025-06-24 18:44:19, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 18:44:19, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 18:44:20, 電壓: 0.63V, pH: 2.20, ORP: 1373mV
2025-06-24 18:44:21, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:44:22, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:44:22, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:44:23, 電壓: 0.63V, pH: 2.22, ORP: 1376mV
2025-06-24 18:44:24, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:44:25, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 18:44:26, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:44:27, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:44:27, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:44:28, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:44:29, 電壓: 0.63V, pH: 2.21, ORP: 1370mV
2025-06-24 18:44:30, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 18:44:31, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 18:44:31, 電壓: 0.64V, pH: 2.24, ORP: 1372mV
2025-06-24 18:44:32, 電壓: 0.62V, pH: 2.18, ORP: 1387mV
2025-06-24 18:44:33, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:44:34, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:44:35, 電壓: 0.65V, pH: 2.29, ORP: 1356mV
2025-06-24 18:44:35, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:44:36, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:44:37, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:44:38, 電壓: 0.64V, pH: 2.24, ORP: 1362mV
2025-06-24 18:44:39, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:44:39, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:44:40, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:44:41, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:44:42, 電壓: 0.64V, pH: 2.22, ORP: 1374mV
2025-06-24 18:44:43, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:44:43, 電壓: 0.65V, pH: 2.26, ORP: 1362mV
2025-06-24 18:44:44, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:44:45, 電壓: 0.64V, pH: 2.22, ORP: 1369mV
2025-06-24 18:44:46, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:44:47, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 18:44:47, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 18:44:48, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 18:44:49, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 18:44:50, 電壓: 0.66V, pH: 2.29, ORP: 1353mV
2025-06-24 18:44:51, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:44:51, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:44:52, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:44:53, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:44:54, 電壓: 0.63V, pH: 2.19, ORP: 1384mV
2025-06-24 18:44:55, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:44:55, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 18:44:56, 電壓: 0.65V, pH: 2.28, ORP: 1357mV
2025-06-24 18:44:57, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 18:44:58, 電壓: 0.64V, pH: 2.24, ORP: 1373mV
2025-06-24 18:44:59, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 18:44:59, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:45:00, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:45:01, 電壓: 0.64V, pH: 2.26, ORP: 1361mV
2025-06-24 18:45:02, 電壓: 0.62V, pH: 2.16, ORP: 1386mV
2025-06-24 18:45:03, 電壓: 0.64V, pH: 2.25, ORP: 1370mV
2025-06-24 18:45:03, 電壓: 0.62V, pH: 2.17, ORP: 1384mV
2025-06-24 18:45:04, 電壓: 0.65V, pH: 2.26, ORP: 1365mV
2025-06-24 18:45:05, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:45:06, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 18:45:07, 電壓: 0.62V, pH: 2.19, ORP: 1383mV
2025-06-24 18:45:07, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:45:08, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:45:09, 電壓: 0.64V, pH: 2.22, ORP: 1369mV
2025-06-24 18:45:10, 電壓: 0.63V, pH: 2.19, ORP: 1383mV
2025-06-24 18:45:11, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:45:11, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:45:12, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:45:13, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 18:45:14, 電壓: 0.62V, pH: 2.19, ORP: 1381mV
2025-06-24 18:45:15, 電壓: 0.66V, pH: 2.29, ORP: 1354mV
2025-06-24 18:45:15, 電壓: 0.64V, pH: 2.22, ORP: 1369mV
2025-06-24 18:45:16, 電壓: 0.64V, pH: 2.25, ORP: 1370mV
2025-06-24 18:45:17, 電壓: 0.62V, pH: 2.18, ORP: 1381mV
2025-06-24 18:45:18, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 18:45:19, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:45:19, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:45:20, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:45:21, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 18:45:22, 電壓: 0.63V, pH: 2.22, ORP: 1370mV
2025-06-24 18:45:23, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 18:45:23, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:45:24, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 18:45:25, 電壓: 0.65V, pH: 2.26, ORP: 1359mV
2025-06-24 18:45:26, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:45:27, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 18:45:27, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:45:28, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 18:45:29, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 18:45:30, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:45:31, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:45:31, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:45:32, 電壓: 0.63V, pH: 2.20, ORP: 1374mV
2025-06-24 18:45:33, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:45:34, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:45:35, 電壓: 0.65V, pH: 2.27, ORP: 1359mV
2025-06-24 18:45:35, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:45:36, 電壓: 0.64V, pH: 2.26, ORP: 1361mV
2025-06-24 18:45:37, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:45:38, 電壓: 0.64V, pH: 2.25, ORP: 1368mV
2025-06-24 18:45:39, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:45:39, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 18:45:40, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:45:41, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:45:42, 電壓: 0.63V, pH: 2.19, ORP: 1383mV
2025-06-24 18:45:43, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:45:43, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:45:44, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 18:45:45, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:45:46, 電壓: 0.64V, pH: 2.25, ORP: 1368mV
2025-06-24 18:45:47, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:45:47, 電壓: 0.64V, pH: 2.26, ORP: 1363mV
2025-06-24 18:45:48, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:45:49, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:45:50, 電壓: 0.63V, pH: 2.21, ORP: 1371mV
2025-06-24 18:45:51, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:45:51, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 18:45:52, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:45:53, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 18:45:54, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:45:55, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:45:55, 電壓: 0.63V, pH: 2.21, ORP: 1371mV
2025-06-24 18:45:56, 電壓: 0.64V, pH: 2.22, ORP: 1375mV
2025-06-24 18:45:57, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:45:58, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:45:59, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:46:00, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:46:00, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:46:01, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:46:02, 電壓: 0.63V, pH: 2.19, ORP: 1383mV
2025-06-24 18:46:03, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 18:46:04, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:46:04, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:46:05, 電壓: 0.62V, pH: 2.18, ORP: 1381mV
2025-06-24 18:46:06, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:46:07, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:46:07, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 18:46:08, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:46:09, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:46:10, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:46:11, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:46:12, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:46:12, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:46:13, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:46:14, 電壓: 0.64V, pH: 2.22, ORP: 1370mV
2025-06-24 18:46:15, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:46:16, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 18:46:16, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:46:17, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 18:46:18, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:46:19, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:46:20, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 18:46:20, 電壓: 0.64V, pH: 2.22, ORP: 1371mV
2025-06-24 18:46:21, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:46:22, 電壓: 0.63V, pH: 2.22, ORP: 1369mV
2025-06-24 18:46:23, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:46:24, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 18:46:24, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 18:46:25, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:46:26, 電壓: 0.65V, pH: 2.29, ORP: 1356mV
2025-06-24 18:46:27, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:46:28, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:46:28, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 18:46:29, 電壓: 0.65V, pH: 2.26, ORP: 1360mV
2025-06-24 18:46:30, 電壓: 0.63V, pH: 2.19, ORP: 1375mV
2025-06-24 18:46:31, 電壓: 0.64V, pH: 2.25, ORP: 1369mV
2025-06-24 18:46:32, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:46:32, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 18:46:33, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:46:34, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 18:46:35, 電壓: 0.63V, pH: 2.22, ORP: 1370mV
2025-06-24 18:46:36, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:46:36, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 18:46:37, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:46:38, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 18:46:39, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 18:46:40, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:46:40, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:46:41, 電壓: 0.65V, pH: 2.28, ORP: 1357mV
2025-06-24 18:46:42, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:46:43, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:46:44, 電壓: 0.63V, pH: 2.20, ORP: 1374mV
2025-06-24 18:46:44, 電壓: 0.64V, pH: 2.24, ORP: 1371mV
2025-06-24 18:46:45, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 18:46:46, 電壓: 0.65V, pH: 2.26, ORP: 1364mV
2025-06-24 18:46:47, 電壓: 0.64V, pH: 2.22, ORP: 1370mV
2025-06-24 18:46:48, 電壓: 0.65V, pH: 2.28, ORP: 1358mV
2025-06-24 18:46:48, 電壓: 0.63V, pH: 2.19, ORP: 1376mV
2025-06-24 18:46:49, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 18:46:50, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 18:46:51, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 18:46:52, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:46:52, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 18:46:53, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 18:46:54, 電壓: 0.64V, pH: 2.22, ORP: 1371mV
2025-06-24 18:46:55, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 18:46:56, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:46:56, 電壓: 0.63V, pH: 2.22, ORP: 1376mV
2025-06-24 18:46:57, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 18:46:58, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:46:59, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:47:00, 電壓: 0.64V, pH: 2.22, ORP: 1373mV
2025-06-24 18:47:00, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 18:47:01, 電壓: 0.64V, pH: 2.22, ORP: 1373mV
2025-06-24 18:47:02, 電壓: 0.62V, pH: 2.19, ORP: 1381mV
2025-06-24 18:47:03, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 18:47:04, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 18:47:04, 電壓: 0.64V, pH: 2.23, ORP: 1374mV
2025-06-24 18:47:05, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 18:47:06, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 18:47:07, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:47:08, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:47:08, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:47:09, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 18:47:10, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:47:11, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:47:12, 電壓: 0.62V, pH: 2.16, ORP: 1389mV
2025-06-24 18:47:12, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 18:47:13, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:47:14, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 18:47:15, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:47:16, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:47:16, 電壓: 0.65V, pH: 2.26, ORP: 1362mV
2025-06-24 18:47:17, 電壓: 0.63V, pH: 2.19, ORP: 1376mV
2025-06-24 18:47:18, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:47:19, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 18:47:20, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:47:20, 電壓: 0.63V, pH: 2.20, ORP: 1374mV
2025-06-24 18:47:21, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:47:22, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:47:23, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 18:47:24, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:47:24, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 18:47:25, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 18:47:26, 電壓: 0.64V, pH: 2.24, ORP: 1371mV
2025-06-24 18:47:27, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 18:47:28, 電壓: 0.65V, pH: 2.26, ORP: 1362mV
2025-06-24 18:47:28, 電壓: 0.63V, pH: 2.20, ORP: 1374mV
2025-06-24 18:47:29, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:47:30, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 18:47:31, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:47:32, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 18:47:33, 電壓: 0.65V, pH: 2.29, ORP: 1355mV
2025-06-24 18:47:33, 電壓: 0.63V, pH: 2.19, ORP: 1376mV
2025-06-24 18:47:34, 電壓: 0.64V, pH: 2.24, ORP: 1373mV
2025-06-24 18:47:35, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 18:47:36, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:47:36, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 18:47:37, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 18:47:38, 電壓: 0.62V, pH: 2.15, ORP: 1391mV
2025-06-24 18:47:39, 電壓: 0.63V, pH: 2.22, ORP: 1378mV
2025-06-24 18:47:40, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:47:40, 電壓: 0.64V, pH: 2.26, ORP: 1365mV
2025-06-24 18:47:41, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:47:42, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:47:43, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 18:47:44, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 18:47:45, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 18:47:45, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 18:47:46, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:47:47, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 18:47:48, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 18:47:49, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 18:47:49, 電壓: 0.64V, pH: 2.22, ORP: 1368mV
2025-06-24 18:47:50, 電壓: 0.63V, pH: 2.22, ORP: 1375mV
2025-06-24 18:47:51, 電壓: 0.63V, pH: 2.20, ORP: 1383mV
2025-06-24 18:47:52, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:47:53, 電壓: 0.65V, pH: 2.26, ORP: 1364mV
2025-06-24 18:47:53, 電壓: 0.65V, pH: 2.26, ORP: 1360mV
2025-06-24 18:47:54, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:47:55, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 18:47:56, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 18:47:57, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:47:57, 電壓: 0.65V, pH: 2.26, ORP: 1360mV
2025-06-24 18:47:58, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 18:47:59, 電壓: 0.64V, pH: 2.24, ORP: 1371mV
2025-06-24 18:48:00, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 18:48:01, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 18:48:01, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 18:48:02, 電壓: 0.64V, pH: 2.23, ORP: 1366mV
2025-06-24 18:48:03, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
